name,author,narrator,time,releasedate,language,stars,price,ratings
The Cat Who Saved Books,"SosukeNatsukawa,LouiseHealKawai-translator",KevinShen,307.0,2021-09-16,English,4.5,323.0,6.0
"Trust Me, Jack's Beanstalk Stinks!","EricBraun,CristianBernardini",anonymous,7.0,2022-03-30,English,0.0,82.0,0.0
Smart Phone Dumb Phone,AllenCarr,JotDavies,455.0,2019-05-09,English,5.0,569.0,2.0
Garbage Land,ElizabethRoyte,"ElizabethRoyte,JenniferAquino",704.0,2021-10-08,English,0.0,500.0,0.0
Liberty for All?,JoyHakim,ChristinaMoore,341.0,2005-04-02,English,0.0,668.0,0.0
Les grandes affaires des services secrets,RémiKauffer,HubertDrac,1021.0,2022-01-27,french,0.0,1057.0,0.0
Fall Harvests,MarthaE.H.Rustad,Intuitive,4.0,2017-05-17,English,0.0,585.0,0.0
My Ticket to Ride,JaniceMitchell,JanetMetzger,490.0,2021-10-26,English,0.0,703.0,0.0
Ivy Lane,CathyBramley,ColleenPrendergast,719.0,2015-09-04,English,0.0,752.0,0.0
Looking for Lorraine,ImaniPerry,LisaGayHamilton,507.0,2018-09-18,English,0.0,1005.0,0.0
The Little Book of Bull Moves in Bear Markets,PeterD.Schiff,SeanPratt,404.0,2008-10-23,English,1.0,703.0,1.0
Eld och is,ErinHunter,MattiasLinderoth,580.0,2021-08-26,swedish,0.0,568.0,0.0
The Story of the Lafayette Escadrille,GeorgesThenault,JohannZeiger,194.0,2019-04-12,English,0.0,469.0,0.0
Shingles Audio Collection Volume 6,"RobertBevan,DrewHayes,R.E.Carr,","CassandraMyles,CalWembly",835.0,2021-07-09,English,0.0,703.0,0.0
Tietjen auf Tour,BettinaTietjen,BettinaTietjen,451.0,2021-02-24,german,0.0,669.0,0.0
The Numbered Discourses,BhikkhuSujato,Taradasa,3419.0,2021-05-12,English,0.0,1518.0,0.0
Man Down,"IrmaVenter,KarinSchimke-translator","SarahZimmerman,SteveWest,IngeborgRiedmaier",689.0,2021-04-20,English,0.0,1008.0,0.0
Glorious Grace,JosephPrince,JasonYounger,589.0,2016-05-04,English,0.0,500.0,0.0
The Confessions,SaintAugustine,LanceSmith,783.0,2020-09-30,English,0.0,702.0,0.0
The Sense of an Ending,JulianBarnes,RichardMorant,277.0,2011-04-08,English,4.5,467.0,46.0
The Dungeon Anarchist's Cookbook,MattDinniman,"JeffHays,TheCriticalDrinker",422.25771428571426,2021-05-14,English,5.0,836.0,3.0
Never Be Sick Again,"KesterCotton,RaymondFrancisMsC",AlanSklar,816.0,2011-08-25,English,5.0,773.0,2.0
Ghost Ship,A.D.AFrance-Williams,A.D.AFrance-Williams,393.0,2022-01-31,English,0.0,773.0,0.0
Падение дома Ашеров,"ЭдгарАлланПо,КонстантинБальмонт",АлександрМаликов,48.0,2021-12-23,russian,0.0,32.0,0.0
A Madness Most Discreet,NicholeVan,"MandyKaplan,CurtBonnem",764.0,2020-11-17,English,0.0,1172.0,0.0
Такое сердце у меня [I Have Such a Heart],Зульфия,ЕленаБурова,358.0,2019-02-14,russian,0.0,117.0,0.0
Daring to Fly,LisaMillar,LisaMillar,517.0,2021-01-09,English,0.0,805.0,0.0
Dumping Princes,TyneO'Connell,NickyTalacko,395.0,2008-10-29,English,0.0,585.0,0.0
盗難,江戸川乱歩,鬼城院護,41.0,2022-03-31,japanese,0.0,139.0,0.0
musicbook:ヒストリー・オブ・ディスコ 1978年,松本みつぐ,松本みつぐ,20.0,2015-07-13,japanese,0.0,139.0,0.0
The Playbook,KwameAlexander,RuffinPrentiss,66.0,2017-02-14,English,0.0,305.0,0.0
Wicked Grind,J.Kenner,PaulaHoffman,552.0,2017-11-07,English,0.0,668.0,0.0
Mushroom Rain,"LauraK.Zimmermann,JamieGreen",SimonVance,15.0,2022-05-04,English,0.0,234.0,0.0
A Creed in Stone Creek,LindaLaelMiller,JackGarrett,716.0,2012-01-07,English,0.0,660.0,0.0
Memories of Ice,StevenErikson,RalphLister,2634.0,2019-03-01,English,5.0,1025.0,17.0
Ambition,NatalieKellerReinert,PiperGoodeve,718.0,2018-08-05,English,0.0,703.0,0.0
"The Qur'an - Surah 60: Al-Mumtahina aka Al-Imtihan, Al-Mawada",OneMediaiPLTD,A.Haleem,18.0,2018-03-16,English,0.0,76.0,0.0
Откуда берутся хорошие идеи,SmartReading,ДмитрийЕвстратов,26.0,2020-04-09,russian,0.0,132.0,0.0
Redl singt Villon,ChristianRedl,ChristianRedl,422.25771428571426,2020-10-14,german,0.0,233.0,0.0
The Great Turkey Heist,GertrudeChandlerWarner,AimeeLilly,122.0,2012-08-28,English,0.0,305.0,0.0
The Odyssey,Homer,AntonLesser,235.0,1999-12-26,English,0.0,501.0,0.0
ДНК Творца [Creator DNA],NadezhdaMamaeva,NellyNovikova,651.0,2022-03-24,russian,0.0,585.0,0.0
Bekenntnisse eines englischen Opiumessers,ThomasdeQuincey,FriedrichFrieden,237.0,2021-08-16,german,0.0,434.0,0.0
Brain Health as You Age,"StevenP.SimmonsMD,WilliamE.Mansbach,JodiL.Lyons",StephenR.Thorne,427.0,2018-12-19,English,0.0,468.0,0.0
How a Second Grader Beats Wall Street,AllanS.Roth,ScottPeterson,402.0,2010-01-04,English,0.0,820.0,0.0
7Twelve,CraigL.Israelsen,MarkAshby,286.0,2020-09-07,English,0.0,501.0,0.0
Strangers to Ourselves,TimothyD.Wilson,JoeBarrett,511.0,2011-11-21,English,5.0,837.0,7.0
Una muerte fácil,CharlaineHarris,AmandaReeves,623.0,2021-12-16,spanish,0.0,1022.0,0.0
A Life in Secrets,SarahHelm,NicolaBarber,1159.0,2018-10-23,English,0.0,1382.0,0.0
SuperMega Saves the Troops,"MattWatson,RyanMagee",GenoSamuel,236.0,2021-10-12,English,0.0,501.0,0.0
En pocas palabras,JeffreyArcher,AntonioRaluy,457.0,2021-01-12,spanish,0.0,268.0,0.0
Die zweite Genesis,RainerSchorm,AxelGottschick,361.0,2021-12-27,german,0.0,334.0,0.0
Violet and Victor Write the Best-Ever Bookworm Book,AliceKuipers,EmmaLysy,6.0,2021-01-26,English,0.0,500.0,0.0
第599回 新刊ラジオ第2部プレミアム　,"矢島雅弘,石橋遊","矢島雅弘,石橋遊",21.0,2018-05-16,japanese,0.0,139.0,0.0
The Wolf Den,ElodieHarper,AntoniaBeamish,751.0,2021-05-13,English,0.0,835.0,0.0
Christianity in Action,HenryGariepy,RaymondTodd,541.0,2009-05-11,English,0.0,586.0,0.0
Eugénie Grandet,HonorédeBalzac,JonathanFried,454.0,2013-12-24,English,0.0,703.0,0.0
Oath of the Brotherhood,CarlaLaureano,Lisa-MarieAngel,736.0,2022-05-04,English,0.0,891.0,0.0
What Is Zen,D.T.Suzuki,ChristopherReed,138.0,2000-02-16,English,5.0,74.0,2.0
La Sociedad del Cansancio,Byung-ChulHan,RandolfoBarrionuevo,150.0,2021-06-28,spanish,0.0,434.0,0.0
"Our Separate Ways, with a New Preface and Epilogue (Revised)","EllaBellSmith,StellaM.Nkomo",LisaReneéPitts,920.0,2021-11-16,English,0.0,703.0,0.0
Almighty Is His Name,"RandyClark,SusanThompson",P.J.Ochlan,324.0,2016-03-21,English,0.0,586.0,0.0
Великие сражения Второй мировой войны,ЮрийЛубченков,АлександрБордуков,1088.0,2021-01-28,russian,0.0,166.0,0.0
Embers of War,FredrikLogevall,FredSanders,1935.0,2018-11-13,English,0.0,1759.0,0.0
Academic Ableism,JayTDolmage,LaurenceKennedy,505.0,2020-12-06,English,0.0,0.0,0.0
The Very Best of O. Henry,O.Henry,PeterBerkrot,412.0,2011-10-01,English,0.0,656.0,0.0
Serbian - Armenian. 1000 basic words,J.M.Gardner,"Dunja,Lilit",158.0,2020-11-30,English,0.0,225.0,0.0
The Case Against the Democratic House Impeaching Trump,AlanDershowitz,JimSeybert,592.0,2019-03-19,English,0.0,1172.0,0.0
What Bae Won't Do: The Finale,GenesisWoods,"LynnWright,TonyIsabella",308.0,2021-05-25,English,0.0,703.0,0.0
Schon geht der nächste Schwan,ChristophWagner-Trenkwitz,N.N.,76.0,2010-12-23,german,0.0,334.0,0.0
Music,NicholasCook,SuzanneToren,299.0,2021-08-06,English,0.0,469.0,0.0
Crystals Made Easy,JudyHall,LucyTregear,336.0,2021-11-10,English,0.0,656.0,0.0
Max und Anna retten den Weihnachtsbaum,MoniqueSchlömer,"AmelieWintzen,BerndPeter,BertStevens",31.0,2008-03-26,german,0.0,233.0,0.0
Vicky der Vampir,DNF-VerlagGmbH,DNF-VerlagGmbH,77.0,2022-03-22,german,0.0,267.0,0.0
Investing in Your 20s & 30s for Dummies,EricTysonMBA,DavidMarantz,661.0,2021-06-29,English,0.0,586.0,0.0
The Diamond in Your Pocket,Gangaji,Gangaji,387.0,2007-05-30,English,5.0,702.0,1.0
The Godless Gospel,JulianBaggini,JulianBaggini,510.0,2020-01-10,English,0.0,645.0,0.0
Lonely Less,GillHasson,KelliTager,275.0,2021-03-08,English,0.0,586.0,0.0
Breathing Under Water,"FatherRichardRohrOFM,AnneLamott-foreword",JohnQuigleyOFM,275.0,2022-06-01,English,0.0,469.0,0.0
The Secrets of the Millionaire Mind [Los secretos de la mente millonaria],T.HarvEker,EdwinRoldan,130.0,2014-12-19,spanish,4.0,348.0,1.0
Saving Buddy,NicolaOwst,JenniferNess,376.0,2020-09-17,English,0.0,569.0,0.0
Marine A,AlexanderBlackman,JakeWood,475.0,2019-11-14,English,0.0,645.0,0.0
Mystic,AlysonNoёl,EmEldridge,579.0,2021-01-26,English,0.0,586.0,0.0
Il romanzo di San Carlo Borromeo,FabiolaGiancotti,"GiorgioBonino,ClaudioMoneta,EldaOlivieri",422.25771428571426,2013-02-13,italian,0.0,344.0,0.0
L'art du massage tantrique et cachemirien,MichèleLarue,BenoîteB.,272.0,2020-04-24,french,0.0,452.0,0.0
2010年1月4週目 ヴォイニッチの科学書　　,"中西貴之,BJ","中西貴之,BJ",24.0,2018-05-16,japanese,0.0,585.0,0.0
Israel ABCs,"HollySchroeder,ClaudiaWolf",anonymous,16.0,2022-03-30,English,0.0,93.0,0.0
"Jeg dør, men mindet lever",HenningMankell,TobiasMayHertz,135.0,2021-05-31,danish,0.0,585.0,0.0
Love Finds The Duke at Last,BarbaraCartland,AnthonyWren,422.25771428571426,2021-12-23,English,0.0,300.0,0.0
A Step Too Far,H.L.Day,BradKing,590.0,2020-01-21,English,0.0,586.0,0.0
Faith Alone,TerriAnnJohnson,JoellA.Jacob,273.0,2019-04-06,English,0.0,469.0,0.0
The Battle of Midway (Pivotal Moments in American History),CraigL.Symonds,JamesLurie,887.0,2012-05-22,English,5.0,1003.0,2.0
L'enfant perdue,LouiseHameau,EmmanuelleLemée,161.0,2021-11-25,french,0.0,225.0,0.0
The Orphaned Adult,AlexanderLevy,JeffSteitzer,402.0,2017-12-12,English,4.5,500.0,3.0
The Museum of Innocence,OrhanPamuk,JohnLee,1233.0,2013-08-15,English,4.5,683.0,6.0
What When Wine,MelanieAvalon,"MelanieAvalon,EmilyWooZeller",602.0,2019-10-29,English,0.0,703.0,0.0
Still Life with Brook Trout,JohnGierach,DavidColacci,419.0,2018-12-18,English,0.0,585.0,0.0
The Wonder of Birds,JimRobbins,DannyCampbell,670.0,2017-09-28,English,0.0,690.0,0.0
The Camera Lies,DanCallahan,GeorgeNewbern,613.0,2020-09-29,English,0.0,586.0,0.0
The Rift,RachelLynch,OliviaMace,651.0,2021-09-21,English,0.0,602.0,0.0
The Great Dream Robbery,"GregJames,ChrisSmith","GregJames,ChrisSmith",422.25771428571426,2021-09-16,English,0.0,410.0,0.0
Oroonoko,AphraBehn,ClareWille,183.0,2017-05-23,English,0.0,352.0,0.0
Nacimiento,LuisMarideJuan,OctavioD'León,1295.0,2021-12-29,spanish,0.0,267.0,0.0
After the Eclipse,SarahPerry,EmilyWooZeller,829.0,2017-10-24,English,0.0,721.0,0.0
Andrew Luck,JonM.Fishman,Intuitive,12.0,2017-06-20,English,0.0,164.0,0.0
The Count of Monte Cristo,AlexanderDumas,PeterBatchelor,2632.0,2014-12-24,English,5.0,1338.0,1.0
Igniting Passion,KennedyLayne,RaquelHarris,538.0,2018-01-02,English,0.0,668.0,0.0
A King's Ransom,JudeWatson,DavidPittu,284.0,2011-06-12,English,5.0,586.0,3.0
Sunshine & Rain,"DawnDesiree,Buck50Productions",iiKane,425.0,2018-04-24,English,0.0,820.0,0.0
第558回 新刊ラジオ第2部プレミアム　,"矢島雅弘,石橋遊","矢島雅弘,石橋遊",21.0,2018-05-16,japanese,0.0,139.0,0.0
Inside the Beatles Sphere 2,GeoffreyGiuliano,GeoffreyGiuliano,74.0,2020-01-22,English,0.0,234.0,0.0
Kopecks for Blintzes,JudyGoldman,BookBuddyDigitalMedia,7.0,2017-06-14,English,0.0,164.0,0.0
STARTUP - FÜHRUNGSKRAFT - EXISTENZGRÜNDUNG - PROJEKTMANAGEMENT,VincentMatthiesen,LucasBlumenbergBlasius,622.0,2021-08-12,german,0.0,770.0,0.0
La Revolución rusa [Russian Revolution],PedroPiedras,SantiagoNoriegaGil,690.0,2020-04-03,spanish,0.0,844.0,0.0
"Steuern, aber lustig! Steuertipps für Existenzgründer und Jungunternehmer",AndreasGörlich,LucasBlasius,369.0,2021-12-14,german,0.0,501.0,0.0
Invest and Grow Rich,SanjayJaybhay,BrianJ.Callanan,276.0,2020-06-23,English,0.0,585.0,0.0
Chaos at Prescott High,C.M.Stunich,"BrookeDaniels,MattWalton",741.0,2021-01-26,English,0.0,836.0,0.0
Länger durchhalten im Bett,FlorianHöper,FlorianHöper,17.0,2019-07-10,german,0.0,99.0,0.0
"The Science Behind Swimming, Diving, and Other Water Sports",AmandaLanser,anonymous,22.0,2022-03-15,English,0.0,93.0,0.0
Deep Survival,LaurenceGonzales,StefanRudnicki,629.0,2006-07-28,English,0.0,702.0,0.0
Why You Eat What You Eat,RachelHerzPhD,JoAnnaPerrin,547.0,2017-12-26,English,0.0,820.0,0.0
The Laws of Thermodynamics,PeterAtkins,NickSullivan,211.0,2021-06-22,English,0.0,469.0,0.0
ビックリするほど役に立つリーダー力①,相川正樹,福岡真延,46.0,2021-08-29,japanese,0.0,837.0,0.0
Name It and Claim It or Not,MichaelBernardBeckwith,MichaelBernardBeckwith,67.0,2021-07-23,English,0.0,281.0,0.0
Grace & Steel,J.RandyTaraborrelli,ElizaFoss,1088.0,2021-02-03,English,0.0,221.0,0.0
No One Left to Lie To,"ChristopherHitchens,DouglasBrinkley-foreword",SimonPrebble,292.0,2012-02-11,English,0.0,417.0,0.0
What God Said,NealeDonaldWalsch,NealeDonaldWalsch,678.0,2013-01-10,English,0.0,879.0,0.0
El Arte de la Ciencia de Datos (Narración en Castellano) [The Art of Data Science],RafifSrour,CristinaSerra,7.0,2020-10-23,spanish,0.0,268.0,0.0
Wohllebengasse,TimBonyhady,HubertusGertzen,467.0,2014-07-02,german,0.0,602.0,0.0
The Anti-Christ,FriedrichNietzsche,EllisFreeman,222.0,2019-07-26,English,0.0,703.0,0.0
Fat Girls in Black Bodies,"JoyArleneReneeCox,Ta'lorPinkston-foreword,JillAndrew-afterword",GwendolynCarter,297.0,2020-11-24,English,0.0,1505.0,0.0
Jen čas ukáže,"JeffreyArcher,DaliborMíček-translator",OtakarBrousekml.,850.0,2021-10-11,czech,0.0,501.0,0.0
Champs Elysées,iMinds,MargotKnight,8.0,2009-04-12,English,0.0,33.0,0.0
If You're Lucky,YvonnePrinz,AmandaLeighCobb,370.0,2015-10-20,English,0.0,703.0,0.0
Blade,"AlexandraIvy,LauraWright",EmilyBeresford,187.0,2017-03-10,English,0.0,501.0,0.0
The Moth Catcher,AnnCleeves,JanineBirkett,664.0,2021-10-28,English,0.0,323.0,0.0
County,DavidA.AnsellMD,BronsonPinchot,426.0,2011-10-19,English,0.0,668.0,0.0
The Mosquito Fleet,BernKeating,TomWeiss,362.0,2021-07-08,English,0.0,526.0,0.0
The Book of Disquiet,FernandoPessoa,AdamSims,1048.0,2018-06-19,English,4.5,1172.0,5.0
Life and Other Happy Endings,MelanieCantor,RebeccaLacey,579.0,2021-11-18,English,0.0,888.0,0.0
El Kamasutra [The Kamasutra],Vatsyayana,ArmandoHernandez,114.0,2022-08-02,spanish,0.0,106.0,0.0
2012年8月3週目 ヴォイニッチの科学書,"中西貴之,BJ","中西貴之,BJ",50.0,2015-05-25,japanese,0.0,139.0,0.0
On Killing Remotely,LieutenantColonelWaynePhelps(USMCRet.),MattKugler,779.0,2021-08-06,English,5.0,500.0,1.0
Nightsky Full Of Promise (German edition),MouniaJayawanth,"PaulineAfaja,RobertKnorr",674.0,2021-10-29,german,0.0,468.0,0.0
The Upside Down Boy/El niño de cabeza,JuanFelipeHerrera,GaryTiedemann,25.0,2021-07-09,English,0.0,187.0,0.0
Wilde,EloiseWilliams,CharlotteStrevens,259.0,2020-09-21,English,0.0,626.0,0.0
Ghost Wall,SarahMoss,ChristineHewitt,422.25771428571426,2018-09-20,English,0.0,1063.0,0.0
Resisting Illegitimate Authority,BruceE.Levine,PatrickLawlor,555.0,2021-04-27,English,0.0,586.0,0.0
"The Ancient Alien Question, 10th Anniversary Edition","PhilipCoppens,ErichVonDäniken-foreword,KathleenMcGowan-preface","KevinFoley,BobSouer",585.0,2021-01-03,English,0.0,703.0,0.0
How to Attract Money,Dr.JosephMurphy,SeanPratt,109.0,2016-06-07,English,5.0,351.0,1.0
Lectures of History of Arts [Russian Edition],AudioCourse,FiodorRazzkazov,299.0,2016-06-06,russian,0.0,501.0,0.0
Myanmar,AndreaLattanziBarcelò,ElenaDeBertolis,61.0,2016-11-17,italian,0.0,36.0,0.0
Forty Signs of Rain,KimStanleyRobinson,"PeterGanim,KimStanleyRobinson",775.0,2008-11-12,English,0.0,694.0,0.0
This Changes Everything,DeniseGroverSwank,ShannonMcManus,86.0,2013-12-29,English,0.0,352.0,0.0
Concentration,ChristianD.Larson,DenisDaly,78.0,2021-07-16,English,1.0,286.0,1.0
Peak,"RobertPool,AndersEricsson",GeoffreyBeevers,640.0,2016-12-05,English,4.5,752.0,60.0
The Magic Finger,RoaldDahl,KateWinslet,422.25771428571426,2014-11-09,English,4.5,615.0,14.0
"Middle School's a Drag, You Better Werk!",GregHoward,MichaelCrouch,451.0,2020-11-02,English,0.0,1256.0,0.0
Crónicas de la Mafia (Narración en Castellano) [Mafia Chronicles],ÍñigoDomíguez,JuanMagraner,832.0,2020-10-29,spanish,0.0,883.0,0.0
Mémoires du Général Marbot 2,MarcellinMarbot,FrédéricKneip,848.0,2020-11-06,french,0.0,868.0,0.0
The Listener's Bible,FellowshipforthePerformingArts,MaxMcLean,4523.0,2008-06-28,English,4.5,1171.0,3.0
Poesia e Prosa del 1400 e 1500,"LeonardoDaVinci,FrancescoGuicciardini,AngeloBeolcodettoilRuzante",div.,95.0,2013-06-08,italian,0.0,228.0,0.0
Psychedelic Justice,"BeatrizCaiubyLabate,ClancyCavnar,MonnicaWilliams,","AnthonyCloyd,KeyonniJames",440.0,2022-03-17,English,0.0,586.0,0.0
Skinny Liver,"KristinKirkpatrickMSRDLD,IbrahimHanounehMD",HillaryHuber,411.0,2017-01-24,English,3.0,656.0,1.0
La Princesa and the Pea,SusanMiddletonElya,LauraOrtiz,4.0,2018-05-06,English,0.0,251.0,0.0
The Vampire Chapter,"MichaelDahl,BradfordKendall",anonymous,12.0,2022-03-16,English,0.0,152.0,0.0
Ted Bundy,"StephenG.Michaud,HughAynesworth",JohnChancer,871.0,2020-07-30,English,4.5,721.0,4.0
A New Look for Processional Ages,RobertHand,RobertHand,422.25771428571426,2021-07-30,English,0.0,585.0,0.0
Narwhal I'm Around,AaronReynolds,ChristopherGebauer,235.0,2021-04-05,English,0.0,469.0,0.0
Paris Dreaming,AnitaHeiss,MiahMadden,532.0,2021-08-09,English,0.0,690.0,0.0
Emma,JaneAusten,LauraPierantoni,1156.0,2022-04-01,italian,0.0,382.0,0.0
Unscripted Love,AimeeNicoleWalker,JoelLeslie,511.0,2018-05-29,English,0.0,586.0,0.0
Fiorire d'inverno,NadiaToffa,EsterParrulli,199.0,2018-11-22,italian,0.0,497.0,0.0
Dungeoneer,J.J.Thorn,GabrielVaughan,524.0,2021-07-27,English,0.0,586.0,0.0
Meditation Selbstachtung,"PierreBohn,TorstenAbrolat",PierreBohn,45.0,2021-05-24,german,0.0,233.0,0.0
Lebendig begraben,EdgarAllanPoe,ChristophHackenberg,82.0,2022-04-01,german,0.0,99.0,0.0
Dune: The Butlerian Jihad,"KevinJAnderson,BrianHerbert",ScottBrick,1438.0,2021-11-25,English,4.0,1138.0,1.0
The Makers of Scotland,TimClarkson,DavidVickery,528.0,2022-11-01,English,0.0,586.0,0.0
Ghetto Bastard,K'wan,CaryHite,456.0,2015-02-02,English,0.0,702.0,0.0
The Normans,LarsBrownworth,JamesC.Lewis,424.0,2014-10-28,English,0.0,668.0,0.0
The Inn on Sweetbriar Lane,JeannieChin,"KatyTang,ZacharyWebber",593.0,2021-09-28,English,0.0,585.0,0.0
Old School,"BillO'Reilly,BruceFeirstein",HolterGraham,264.0,2017-03-28,English,0.0,74.0,0.0
知らない人,太宰治,伊藤治明,13.0,2022-02-25,japanese,0.0,139.0,0.0
Some Great Idea,EdwardKeenan,AdamPaul,362.0,2013-10-30,English,0.0,668.0,0.0
Вершительницы судеб,ИгорьМуромов,ДмитрийПолонский,358.0,2021-01-28,russian,0.0,166.0,0.0
Dreamland,SarahDessen,LizMorton,508.0,2012-01-27,English,0.0,683.0,0.0
Undead,FrankDelaney,FrankDelaney,66.0,2013-06-17,English,0.0,100.0,0.0
The Financial Wisdom of Ebenezer Scrooge,"BradKlontz,TedKlontz,RickKahler",JimCurtisLushbaugh,208.0,2010-05-24,English,5.0,585.0,1.0
Игрок III: Проба сил [Player III: Phantom],AlexanderaLisina,ElenaFedoriv,653.0,2019-12-09,russian,0.0,234.0,0.0
Bad Guy,RubyDixon,"MasonLloyd,FelicityMunroe",569.0,2021-12-28,English,0.0,586.0,0.0
少年たち,アントン・チェーホフ,伊藤治明,20.0,2021-06-15,japanese,0.0,139.0,0.0
Anne Frank and Me,"CherieBennett,JeffGottesfeld",AnnOsmond,477.0,2014-03-02,English,0.0,668.0,0.0
The Mystery of Sleep,MeirKrygerMD,RudySanda,754.0,2017-03-21,English,0.0,1008.0,0.0
La Costituzione italiana,RepubblicaItaliana,ValterZanardi,81.0,2019-11-05,italian,0.0,75.0,0.0
The Empowered Feminine,LamaTsultrimAllione,LamaTsultrimAllione,549.0,2021-02-03,English,0.0,1313.0,0.0
Applied Electromagnetism,SusannahNix,CaitlinKelly,449.0,2021-06-15,English,5.0,586.0,1.0
Adesso Audio - Aneddoti e curiosità nell'arte italiana. 4/2022,div.,div.,60.0,2022-11-03,german,0.0,501.0,0.0
"Стать инноватором. 5 привычек лидеров, меняющих мир",SmartReading,ОльгаГанкова,33.0,2020-04-09,russian,0.0,132.0,0.0
Doorspelen,MichelDoodeman,KeesBoot,447.0,2021-12-29,dutch,0.0,502.0,0.0
Concierto No. 7 para violín y brujas [Concert Number 7 for Violin and Witches],JoelFranzRosell,JuanFrese,89.0,2021-07-09,spanish,0.0,100.0,0.0
The Final Act,HilaryGreen,HilaryNeville,887.0,2009-12-18,English,0.0,736.0,0.0
A Fragile Stone,MichaelCard,MichaelCard,158.0,2009-11-11,English,0.0,435.0,0.0
Three Men in a Boat,JeromeK.Jerome,JohnRayburn,409.0,2021-04-20,English,0.0,820.0,0.0
Doing It All as a Solo Parent,"HarvardBusinessReview,DaisyDowling-serieseditor","DanielHenning,RandyeKaye",185.0,2022-08-03,English,0.0,469.0,0.0
Searching for Stonewall Jackson,BenCleary,BenCleary,720.0,2019-07-29,English,0.0,500.0,0.0
The Missing,KierstenModglin,NicolZanzarella,506.0,2021-10-26,English,0.0,586.0,0.0
The Singing Forest,JudithMcCormack,CarlottaBrentan,647.0,2021-11-23,English,0.0,703.0,0.0
The Skill of Happiness,MatthieuRicard,MatthieuRicard,49.0,2009-07-13,English,5.0,379.0,4.0
Big Bad Wolf,GeorgetteSt.Clair,NatashaSoudek,268.0,2017-08-11,English,0.0,501.0,0.0
The Valkyrie’s Princes,QuinnArthurs,MoniqueMakena,410.0,2019-03-19,English,0.0,586.0,0.0
Potty Training in 3 Days,BrandiBrucks,KimHandysides,116.0,2020-05-02,English,5.0,233.0,1.0
Flirt,"TracyBrown,AngelMitchell,K'wan","HoneyJones,iiKane,Gabe",441.0,2016-06-12,English,0.0,820.0,0.0
The Necropolis Empire,TimPratt,ErindeWard,654.0,2022-01-18,English,0.0,586.0,0.0
The Shorter Wisden 2020,LawrenceBooth-editor,"DavidThorpe,LawrenceBooth,TerryBlake",1463.0,2020-09-04,English,0.0,379.0,0.0
Donne del Risorgimento,"ElenaDoni,C.Galimberti,M.Grosso,",LorellaDeLuca,639.0,2021-07-27,italian,0.0,689.0,0.0
The Wild Track,MargaretReynolds,"MargaretReynolds,LucyReynolds",506.0,2021-02-25,English,0.0,888.0,0.0
The Most Successful Small Business in the World,MichaelE.Gerber,MichaelE.Gerber,283.0,2010-01-25,English,5.0,738.0,1.0
A Supernatural War,OwenDavies,NigelPatterson,611.0,2020-07-28,English,0.0,703.0,0.0
Lowest Places on the Planet,KarenSoll,anonymous,3.0,2022-02-25,English,0.0,82.0,0.0
少年冒险王系列：险护巴国廪君剑 - 少年冒險王系列：險護巴國廩君劍 [Juvenile Adventure King Series: The Sword of Ba Manor Linjun] (Audio Drama),彭绪洛-彭緒洛-PengXuluo,王晨晖-王晨暉-WangChenhui,109.0,2018-12-02,mandarin_chinese,0.0,345.0,0.0
Beyond the Pale,ElanaDykewomon,ElanaDykewomon,939.0,2013-09-25,English,0.0,938.0,0.0
Love Is Free. Guac Is Extra.,MontyMoran,MontyMoran,483.0,2020-10-20,English,5.0,469.0,1.0
"Learn English: Perfect English for Hotel, Hospitality & Tourism Staff",InnovativeLanguageLearning,EnglishClass101,507.0,2021-01-09,English,0.0,1876.0,0.0
The Venice Sketchbook,RhysBowen,BarrieKreinik,715.0,2021-04-13,English,0.0,1171.0,0.0
Warum lieben wir Fußball?,ThorstenPurps,JonasHartmann,609.0,2020-09-22,german,0.0,669.0,0.0
Yes to Life in Spite of Everything,ViktorFrankl,DavidRintoul,185.0,2020-04-16,English,4.5,888.0,11.0
Das Ende von allem*,KatieMack,UrsulaBerlinghof,502.0,2021-09-23,german,0.0,602.0,0.0
Guerrieri di Roma vol. 4,MarcoBusetta,PieroDiDomenico,139.0,2012-11-10,italian,0.0,113.0,0.0
Foundations,LeighLennon,"ChrisChambers,StephanieRose",553.0,2019-07-30,English,0.0,586.0,0.0
Resilient Black Girl,MJFievre,ChristyClarke,214.0,2021-12-14,English,0.0,422.0,0.0
Defining Moments,BenBurgessJr.,"TamaraThompson,IanEugeneRyan,AdamOsborne,",530.0,2020-04-28,English,0.0,820.0,0.0
Colossus,MichaelHiltzik,NormanDietz,1085.0,2010-01-06,English,0.0,1003.0,0.0
Deutsch perfekt Audio - Hip-Hop. 3/2021,div.,div.,422.25771428571426,2021-05-20,german,0.0,501.0,0.0
Die Schlange,Klaus-PeterWolf,"Klaus-PeterWolf,MaxiWolf",150.0,2021-06-10,german,0.0,334.0,0.0
The Long Night,ErnstIsraelBornstein,RicJerrom,743.0,2017-03-23,English,5.0,569.0,1.0
The Scorecard Solution,DanE.King,DonHagen,496.0,2014-12-26,English,0.0,703.0,0.0
Wall Street's Just Not That into You,RogerC.Davis,DanaHickox,167.0,2015-11-18,English,0.0,469.0,0.0
Hexes & Hot Flashes,LisaManifold,EvaWilhelm,363.0,2022-03-22,English,0.0,586.0,0.0
What a Tangled Web,MelissaBrayden,MelissaSternenberg,574.0,2021-03-22,English,0.0,668.0,0.0
